doi_norm,openalex_found,openalex_error,openalex_id,openalex_title,openalex_year,cited_by_count,referenced_works_count,fwci,is_retracted
10.24963/kr.2020/44,True,,https://openalex.org/W3081466422,Datalog Rewritability and Data Complexity of ALCHOIF with Closed Predicates,2020.0,2.0,34.0,0.2719,False
10.24963/kr.2020/45,True,,https://openalex.org/W3081215660,Multi-head Guarded Existential Rules Over Fixed Signatures,2020.0,3.0,17.0,0.2718,False
10.24963/kr.2020/46,True,,https://openalex.org/W3080543488,Logics of Preference when There Is No Best,2020.0,0.0,41.0,0.0,False
10.24963/kr.2020/47,True,,https://openalex.org/W3080528803,Syntax Splitting for Iterated Contractions,2020.0,7.0,25.0,0.9516,False
10.24963/kr.2020/5,True,,https://openalex.org/W3080922372,Answer Set Programming with Composed Predicate Names,2020.0,0.0,29.0,0.0,False
10.24963/kr.2020/50,True,,https://openalex.org/W3080191219,Reasoning with Inconsistent Knowledge using the Epistemic Approach to Probabilistic Argumentation,2020.0,1.0,50.0,0.1359,False
10.24963/kr.2020/51,True,,https://openalex.org/W3037953068,Plausible Reasoning about EL-Ontologies using Concept Interpolation,2020.0,3.0,83.0,0.2937191,False
10.24963/kr.2020/52,True,,https://openalex.org/W3038935076,Logical Separability of Incomplete Data under Ontologies,2020.0,6.0,77.0,0.6797,False
10.24963/kr.2020/53,True,,https://openalex.org/W3081196159,On the Decidability of Expressive Description Logics with Transitive Closure and Regular Role Expressions,2020.0,3.0,44.0,0.3977,False
10.24963/kr.2020/54,True,,https://openalex.org/W3005235294,SAT-Based ATL Satisfiability Checking,2020.0,1.0,59.0,0.14708811,False
10.24963/kr.2020/55,True,,https://openalex.org/W3080658064,Reasoning About Plan Robustness Versus Plan Cost for Partially Informed Agents,2020.0,1.0,24.0,0.1359,False
10.24963/kr.2020/56,True,,https://openalex.org/W3080439228,Syntax Splitting = Relevance + Independence: New Postulates for Nonmonotonic Reasoning From Conditional Belief Bases,2020.0,47.0,36.0,4.2158,False
10.24963/kr.2020/57,True,,https://openalex.org/W3080556762,Changing Beliefs about Domain Dynamics in the Situation Calculus,2020.0,2.0,44.0,0.2718,False
10.24963/kr.2020/58,True,,https://openalex.org/W3081469361,Boolean Role Inclusions in DL-Lite With and Without Time,2020.0,2.0,55.0,0.2719,False
10.24963/kr.2020/59,True,,https://openalex.org/W3081444138,Signature-Based Abduction for Expressive Description Logics,2020.0,17.0,45.0,1.4959,False
10.24963/kr.2020/6,True,,https://openalex.org/W3081288140,Symbolic Solutions for Symbolic Constraint Satisfaction Problems,2020.0,1.0,29.0,0.1445,False
10.24963/kr.2020/60,True,,https://openalex.org/W3080543765,Computing Cores for Existential Rules with the Standard Chase and ASP,2020.0,6.0,42.0,0.8155,False
10.24963/kr.2020/61,True,,https://openalex.org/W3080160234,An ExpTime Upper Bound for ALC with Integers,2020.0,7.0,34.0,0.8156,False
10.24963/kr.2020/62,True,,https://openalex.org/W3080880417,A First-Order Logic of Limited Belief Based on Possible Worlds,2020.0,4.0,30.0,0.272,False
10.24963/kr.2020/63,True,,https://openalex.org/W3049638391,An Answer Set Programming Approach to Argumentative Reasoning in the ASPIC+ Framework,2020.0,6.0,31.0,0.544,False
10.24963/kr.2020/64,True,,https://openalex.org/W3080948094,"Argument, I Choose You! Preferences and Ranking Semantics in Abstract Argumentation",2020.0,4.0,35.0,0.2718,False
10.24963/kr.2020/65,True,,https://openalex.org/W3080226136,On the Reversibility of Actions in Planning,2020.0,13.0,26.0,1.3594,False
10.24963/kr.2020/66,True,,https://openalex.org/W3080380397,Explainable Planning Using Answer Set Programming,2020.0,12.0,15.0,1.4953,False
10.24963/kr.2020/67,True,,https://openalex.org/W3080499538,Smallest Explanations and Diagnoses of Rejection in Abstract Argumentation,2020.0,9.0,34.0,0.9516,False
10.24963/kr.2020/68,True,,https://openalex.org/W3080649229,Towards a Logic of Meta-Analysis,2020.0,3.0,19.0,0.2651,False
10.24963/kr.2020/69,True,,https://openalex.org/W3080392290,Bipolar Abstract Argumentation with Dual Attacks and Supports,2020.0,8.0,32.0,0.6628,False
10.24963/kr.2020/7,True,,https://openalex.org/W3080497637,Stable and Supported Semantics in Continuous Vector Spaces,2020.0,8.0,45.0,0.5438,False
10.24963/kr.2020/70,True,,https://openalex.org/W3080526825,Choosing What to Believe - New Results in Selective Revision,2020.0,3.0,12.0,0.1359,False
10.24963/kr.2020/71,True,,https://openalex.org/W3081089738,Designing Participatory Budgeting Mechanisms Grounded in Judgment Aggregation,2020.0,14.0,70.0,3.6478,False
10.24963/kr.2020/72,True,,https://openalex.org/W3080789389,Modelling the Polysemy of Spatial Prepositions in Referring Expressions,2020.0,5.0,39.0,0.6796,False
10.24963/kr.2020/73,True,,https://openalex.org/W3080997139,Independence and D-separation in Abstract Argumentation,2020.0,3.0,26.0,0.1359,False
10.24963/kr.2020/74,True,,https://openalex.org/W3042113782,Concept Contraction in the Description Logic EL,2020.0,3.0,35.0,0.1359,False
10.24963/kr.2020/75,True,,https://openalex.org/W3081330088,A Semantic Perspective on Omission Abstraction in ASP,2020.0,2.0,17.0,0.1326,False
10.24963/kr.2020/76,True,,https://openalex.org/W3081183908,Non-Prioritized Iterated Revision: Improvement via Incremental Belief Merging,2020.0,11.0,46.0,1.2233,False
10.24963/kr.2020/77,True,,https://openalex.org/W3080254470,Seq2KG: An End-to-End Neural Model for Domain Agnostic Knowledge Graph (not Text Graph) Construction from Text,2020.0,14.0,36.0,1.4582,False
10.24963/kr.2020/78,True,,https://openalex.org/W3080917084,Knowledge-Preserving Certain Answers for SQL-like Queries,2020.0,2.0,35.0,0.2718,False
10.24963/kr.2020/79,True,,https://openalex.org/W3081083544,DatalogMTL over the Integer Timeline,2020.0,19.0,29.0,2.0388,False
10.24963/kr.2020/81,True,,https://openalex.org/W3080846488,WOLED: A tool for Online Learning Weighted Answer Set Rules for Temporal Reasoning Under Uncertainty,2020.0,6.0,40.0,0.68,False
10.24963/kr.2020/82,True,,https://openalex.org/W3049353778,µ-toksia: An Efficient Abstract Argumentation Reasoner,2020.0,17.0,32.0,1.4953,False
10.24963/kr.2020/83,True,,https://openalex.org/W3080190649,Argumentation as a Framework for Interactive Explanations for Recommendations,2020.0,28.0,54.0,3.1261,False
10.24963/kr.2020/85,True,,https://openalex.org/W3006359542,On the Approximability of Weighted Model Integration on DNF Structures,2020.0,1.0,47.0,0.14685955,False
10.24963/kr.2020/86,True,,https://openalex.org/W3080169062,On Tractable XAI Queries based on Compiled Representations,2020.0,63.0,76.0,6.9942,False
10.24963/kr.2020/87,True,,https://openalex.org/W3080269789,Ontology-guided Semantic Composition for Zero-shot Learning,2020.0,12.0,42.0,1.2233,False
10.24963/kr.2020/88,True,,https://openalex.org/W3081111626,Towards an Inductive Logic Programming Approach for Explaining Black-Box Preference Learning Systems,2020.0,8.0,24.0,0.68,False
10.24963/kr.2020/89,True,,https://openalex.org/W3080730120,Temporal Logic Monitoring Rewards via Transducers,2020.0,14.0,59.0,1.1653,False
10.24963/kr.2020/90,True,,https://openalex.org/W3080304291,Neuro-Symbolic Probabilistic Argumentation Machines,2020.0,4.0,63.0,0.3977,False
10.24963/kr.2020/91,True,,https://openalex.org/W3081335478,On Tractable Representations of Binary Neural Networks,2020.0,49.0,61.0,5.2999,False
10.24963/kr.2020/92,True,,https://openalex.org/W3033172867,Analyzing Differentiable Fuzzy Implications,2020.0,7.0,48.0,0.8156,False
10.24963/kr.2020/93,True,,https://openalex.org/W3011324456,Towards a Framework for Visual Intelligence in Service Robotics: Epistemic Requirements and Gap Analysis,2020.0,3.0,52.0,0.2944,False
10.24963/kr.2020/94,True,,https://openalex.org/W3080497108,Modeling Affordances and Functioning for Personalized Robotic Assistance,2020.0,8.0,49.0,0.4971,False
10.24963/kr.2021/10,True,,https://openalex.org/W3207101903,Correcting Hierarchical Plans by Action Deletion,2021.0,8.0,47.0,0.9797,False
10.24963/kr.2021/11,True,,https://openalex.org/W3206985264,Choices and their Consequences - Explaining Acceptable Sets in Abstract Argumentation Frameworks,2021.0,7.0,36.0,0.42,False
10.24963/kr.2021/12,True,,https://openalex.org/W3206447457,DEL-based Epistemic Planning for Human-Robot Collaboration: Theory and Implementation,2021.0,14.0,29.0,1.5391,False
10.24963/kr.2021/13,True,,https://openalex.org/W3205518993,Enforcing Sets of Formulas in Structured Argumentation,2021.0,8.0,60.0,1.0877,False
10.24963/kr.2021/14,True,,https://openalex.org/W3183994043,Capturing Homomorphism-Closed Decidable Queries with Existential Rules,2021.0,2.0,19.0,0.3202,False
10.24963/kr.2021/15,True,,https://openalex.org/W3207439338,On the Identifiability of Hierarchical Decision Models,2021.0,3.0,32.0,0.4198,False
10.24963/kr.2021/16,True,,https://openalex.org/W3178305457,Parallelisable Existential Rules: a Story of Pieces,2021.0,0.0,45.0,0.0,False
10.24963/kr.2021/17,True,,https://openalex.org/W3206347645,Closed- and Open-world Reasoning in DL-Lite for Cloud Infrastructure Security,2021.0,1.0,19.0,0.136,False
10.24963/kr.2021/18,True,,https://openalex.org/W3206517884,On Eventual Applicability of Plans in Dynamic Environments with Cyclic Phenomena,2021.0,1.0,36.0,0.14,False
10.24963/kr.2021/19,True,,https://openalex.org/W3206122379,"An Account of Intensional and Extensional Actions, and its Application to Belief, Nondeterministic Actions and Fallible Sensors",2021.0,3.0,27.0,0.4079,False
10.24963/kr.2021/2,True,,https://openalex.org/W3205044998,Reasoning about Explanations for Non-validation in SHACL,2021.0,11.0,26.0,1.2594,False
10.24963/kr.2021/20,True,,https://openalex.org/W3207351631,A Compilation of Succinctness Results for Arithmetic Circuits,2021.0,4.0,56.0,0.2799,False
10.24963/kr.2021/21,True,,https://openalex.org/W3207585702,The Nondeterministic Situation Calculus,2021.0,7.0,40.0,0.6798,False
10.24963/kr.2021/22,True,,https://openalex.org/W3207522343,Timed Trace Alignment with Metric Temporal Logic over Finite Traces,2021.0,7.0,20.0,0.8577,False
10.24963/kr.2021/23,True,,https://openalex.org/W3207179668,Synthesis with Mandatory Stop Actions,2021.0,2.0,37.0,0.2959,False
10.24963/kr.2021/24,True,,https://openalex.org/W3206537207,Beyond Simple Images: Human Knowledge-Guided GANs for Clinical Data Generation,2021.0,5.0,102.0,0.3843,False
10.24963/kr.2021/25,True,,https://openalex.org/W3199180040,Expressing and Exploiting the Common Subgoal Structure of Classical Planning Domains Using Sketches,2021.0,8.0,46.0,1.1199,False
10.24963/kr.2021/26,True,,https://openalex.org/W3206345580,Treewidth-Aware Cycle Breaking for Algebraic Answer Set Counting,2021.0,20.0,43.0,2.5193,False
10.24963/kr.2021/28,True,,https://openalex.org/W3207394256,"Borda, Cancellation and Belief Merging",2021.0,0.0,40.0,0.0,False
10.24963/kr.2021/29,True,,https://openalex.org/W3206225697,Reasoning over Attack-incomplete AAFs in the Presence of Correlations,2021.0,6.0,45.0,0.6998,False
10.24963/kr.2021/3,True,,https://openalex.org/W3206921089,Generalized Temporal Inference via Planning,2021.0,2.0,38.0,0.2719,False
10.24963/kr.2021/30,True,,https://openalex.org/W3186762629,Rational Verification for Probabilistic Systems,2021.0,3.0,45.0,0.4521,False
10.24963/kr.2021/31,True,,https://openalex.org/W3205779144,How to Approximate Ontology-Mediated Queries,2021.0,3.0,43.0,0.4199,False
10.24963/kr.2021/32,True,,https://openalex.org/W3206311903,Approximation Fixpoint Theory for Non-Deterministic Operators and Its Application in Disjunctive Logic Programming,2021.0,3.0,53.0,0.4079,False
10.24963/kr.2021/33,True,,https://openalex.org/W3206917381,Revision and Conditional Inference for Abstract Dialectical Frameworks,2021.0,0.0,69.0,0.0,False
10.24963/kr.2021/34,True,,https://openalex.org/W3205094558,On Efficiently Explaining Graph-Based Classifiers,2021.0,30.0,113.0,3.4997,False
10.24963/kr.2021/35,True,,https://openalex.org/W3132226927,Strategic Abilities of Asynchronous Agents: Semantic Side Effects and How to Tame Them,2021.0,0.0,66.0,0.0,False
10.24963/kr.2021/36,True,,https://openalex.org/W3177796250,Safe Learning of Lifted Action Models,2021.0,0.0,25.0,0.0,False
10.24963/kr.2021/37,True,,https://openalex.org/W3181521217,Separating Data Examples by Description Logic Concepts with Restricted Signatures,2021.0,0.0,49.0,0.0,False
10.24963/kr.2021/38,True,,https://openalex.org/W3207424717,Satisfiability Checking of Strategy Logic with Simple Goals,2021.0,3.0,44.0,0.42,False
10.24963/kr.2021/39,True,,https://openalex.org/W3206600291,Formalizing Statistical Beliefs in Hypothesis Testing Using Program Logic,2021.0,3.0,33.0,0.28,False
10.24963/kr.2021/4,True,,https://openalex.org/W3173610592,Equivalence of Semantics in Argumentation,2021.0,3.0,26.0,0.42331073,False
10.24963/kr.2021/40,True,,https://openalex.org/W3206458685,Semi-Stable Semantics for Abstract Dialectical Frameworks,2021.0,4.0,34.0,0.5439,False
10.24963/kr.2021/41,True,,https://openalex.org/W3205917349,Unfounded Sets for Disjunctive Hybrid MKNF Knowledge Bases,2021.0,4.0,15.0,0.4079,False
10.24963/kr.2021/42,True,,https://openalex.org/W3205595351,Diagnosis of Active Systems with Abstract Observations and Compiled Knowledge,2021.0,0.0,51.0,0.0,False
10.24963/kr.2021/43,True,,https://openalex.org/W3207078737,Unsupervised Novelty Characterization in Physical Environments Using Qualitative Spatial Relations,2021.0,5.0,50.0,0.6998,False
10.24963/kr.2021/46,True,,https://openalex.org/W3207400398,Strategic Reasoning in Automated Mechanism Design,2021.0,9.0,50.0,1.2597,False
10.24963/kr.2021/47,True,,https://openalex.org/W3207849194,Properties of Module Notions and Atomic Decomposition,2021.0,0.0,61.0,0.0,False
10.24963/kr.2021/48,True,,https://openalex.org/W3206831098,Monotonicity and Noise-Tolerance in Case-Based Reasoning with Abstract Argumentation,2021.0,3.0,49.0,0.2719,False
10.24963/kr.2021/49,True,,https://openalex.org/W3207279093,Representing and Reasoning with Event Models for Epistemic Planning,2021.0,3.0,33.0,0.4079,False
10.24963/kr.2021/5,True,,https://openalex.org/W3207652373,Synthesizing Best-effort Strategies under Multiple Environment Specifications,2021.0,11.0,43.0,1.3632,False
10.24963/kr.2021/50,True,,https://openalex.org/W3205082971,Consolidation via Tacit Culpability Measures: Between Explicit and Implicit Degrees of Culpability,2021.0,5.0,36.0,0.5599,False
10.24963/kr.2021/51,True,,https://openalex.org/W3165317800,Learning First-Order Representations for Planning from Black Box States: New Results,2021.0,7.0,62.0,0.9799,False
10.24963/kr.2021/52,True,,https://openalex.org/W3205682889,Existential Abstraction on Argumentation Frameworks via Clustering,2021.0,3.0,49.0,0.2799,False
10.24963/kr.2021/53,True,,https://openalex.org/W3206706611,Boolean Network Learning in Vector Spaces for Genome-wide Network Analysis,2021.0,5.0,35.0,0.244,False
10.24963/kr.2021/54,True,,https://openalex.org/W3206669351,Decidability and Complexity of Some Finitely-valued Dynamic Logics,2021.0,0.0,50.0,0.0,False
10.24963/kr.2021/55,True,,https://openalex.org/W3205864852,Gaussian Elimination Meets Maximum Satisfiability,2021.0,1.0,31.0,0.0,False
10.24963/kr.2021/56,True,,https://openalex.org/W3205071939,Belief Contraction in Non-classical logics as Hyperintensional Belief Change,2021.0,3.0,62.0,0.4079,False
10.24963/kr.2021/58,True,,https://openalex.org/W3202242498,DatalogMTL with Negation Under Stable Models Semantics,2021.0,11.0,41.0,1.1197,False
10.24963/kr.2021/59,True,,https://openalex.org/W3197907147,Finitely Materialisable Datalog Programs with Metric Temporal Operators,2021.0,10.0,32.0,1.3996,False
10.24963/kr.2021/6,True,,https://openalex.org/W3206997692,Characterizations and Classifications of Argumentative Entailments,2021.0,4.0,74.0,0.56,False
10.24963/kr.2021/61,True,,https://openalex.org/W3207566902,Making DL-Lite Planning Practical,2021.0,1.0,26.0,0.14,False
10.24963/kr.2021/62,True,,https://openalex.org/W3207594871,A Many-valued Logic for Lexicographic Preference Representation,2021.0,3.0,25.0,0.4571,False
10.24963/kr.2021/63,True,,https://openalex.org/W3207334359,Universal and Uniform Action Reversibility,2021.0,7.0,21.0,0.8398,False
10.24963/kr.2021/64,True,,https://openalex.org/W3133698191,Measuring Inconsistency over Sequences of Business Rule Cases,2021.0,0.0,16.0,0.0,False
10.24963/kr.2021/65,True,,https://openalex.org/W3206981559,Introducing k-lingo: a k-depth Bounded Version of ASP System Clingo,2021.0,2.0,13.0,0.1399,False
